Status,Progress,Duration..in.seconds.,Finished,RecordedDate,TV,Geslacht,Geslacht_4_TEXT,Leeftijd,Opleiding,Opleiding_11_TEXT,Nationaliteit,Nationaliteit_2_TEXT,Moedertaal,Moedertaal_2_TEXT,Sound_check,timerfiller_First.Click,timerfiller_Last.Click,timerfiller_Page.Submit,timerfiller_Click.Count,timermisinfo_First.Click,timermisinfo_Last.Click,timermisinfo_Page.Submit,timermisinfo_Click.Count,Attentioncheck1,misinfofamiliarity1_1,misinfofamiliarity2_1,timergeencorrectie_First.Click,timergeencorrectie_Last.Click,timergeencorrectie_Page.Submit,timergeencorrectie_Click.Count,timerregular_First.Click,timerregular_Last.Click,timerregular_Page.Submit,timerregular_Click.Count,timersatire_First.Click,timersatire_Last.Click,timersatire_Page.Submit,timersatire_Click.Count,Attentioncheck4,characteristics_1,characteristics_2,characteristics_3,characteristics_4,characteristics_5,characteristics_6,characteristics_7,correctiefam1_1,correctiefam2_1,discountingsatire_1,discountingsatire_2,discountingsatire_3,discountingregfiller_1,discountingregfiller_2,discountingregfiller_3,Veracity_1,mispercepties_1,mispercepties_2,mispercepties_3,mispercepties_4,attnatu_1,attnatu_2,attnatu_3,atthormo_1,atthormo_2,atthormo_3,involvement_1,involvement_2,involvement_3,sourcelikingGC_1,sourcelikingGC_2,sourcelikingGC_3,sourcelikingREG_1,sourcelikingREG_2,sourcelikingREG_3,sourcelikingSAT_1,sourcelikingSAT_2,sourcelikingSAT_3,vertrouwen_1,vertrouwen_2,vertrouwen_3,vertrouwen_4,vertrouwen_5,TikTokgebruik,gezondheidTT1_1,gezondheidTT2_1,gezondheidTT3_1,Religie_1,ACgebruik_1,ACgebruik_2,ACgebruik_3,ACgebruik_4,ACgebruik_5,ACgebruik_6,ACgebruik_7,ACgebruik_8,ACgebruik_9,ACgebruik_10,ACgebruik_11,ACgebruik_12,ACgebruik_13,ACgebruik_14,ACgebruik_15,ACgebruik_16,ACgebruik_17,ACgebruik_18,ACgebruik_19,ACgebruik_18_TEXT,Relatie,Relatie_4_TEXT,Zwanger,Conditie
0,100,1328,1,6/28/24 4:40,1,1,,31,9,,1,,1,,7,,,,,177.827,177.827,178.476,1,De bijwerking van het gebruik van de pil als anticonceptie zoals dat ze vitaminen uit je lichaam houden of dat ze kankerverwekkend zouden zijn en dat je hiervan nog jaren last kan hebben. Plus ze raden natuurlijke anticonceptie aan boven het gebruik van de pil,1,3,,,,,0,0,356.502,0,,,,,Dat natuurlijke anticonceptie niet betrouwbaar is omdat je nooit helemaal zeker kunt zijn van je cyclus. En dat al die biiwerkingen wel meevallen en dat de hele erge zoals mensen zeggen dat je er ontvruchtbaar van wordt helemaal niet waar zijn,7,7,7,7,5,3,6,1,6,,,,1,1,1,1,1,2,7,6,1,1,1,6,6,6,1,1,1,,,,7,7,7,,,,6,4,6,3,5,3,1,5,2,1,,,,,,,,,,,,,,,,,,1,,Ik heb geen seks met mannen,1,,2,regular
0,100,32,1,6/28/24 4:43,1,1,,25,3,,1,,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1097,1,6/28/24 4:52,1,1,,35,9,,1,,1,,7,0,0,196.775,0,,,,,"opruimen, dansen, make up routine",2,5,0,0,360.776,0,,,,,,,,,snelkokende pasta wat is dat?,6,6,6,6,6,6,6,2,6,,,,2,3,3,4,1,2,7,6,2,2,2,6,6,6,1,1,1,6,6,6,,,,,,,7,6,7,4,6,2,2,4,3,1,,1,1,,,,,,,,,,,,,,,,,,3,,2,control
0,100,1103,1,6/28/24 4:52,1,1,,26,11,Propedeuse HBO,1,,1,,7,,,,,48.979,48.979,189.47,1,"Hormonale anticonceptie is slecht voor je, je kunt beter een natuurlijke manier gebruiken om je vruchtbaarheid bij te houden",6,6,0,0,376.738,0,,,,,,,,,Het verschil tussen normale spaghetti en vlugkokende spaghetti,6,6,5,7,4,6,6,3,3,,,,2,3,3,2,2,5,6,6,2,2,2,1,1,4,1,2,2,6,6,6,,,,,,,6,6,6,5,5,1,2,5,2,1,1,,,,,,,,,,,,,,,,,,,,2,,2,misinfo
0,100,835,1,6/28/24 4:58,1,1,,20,4,,1,,1,,7,,,,,2.499,181.301,182.502,2,over anticonceptie middelen die mogelijk schadelijk kunnen zijn,2,4,1.753,353.689,357.283,5,,,,,,,,,snel kokende spaghetti,6,7,7,7,5,3,4,1,1,,,,1,5,2,4,4,4,4,4,6,6,4,4,5,4,4,2,4,5,5,5,,,,,,,5,4,6,4,5,1,1,2,2,1,,,,,,,,,,,,,,,,,,,1,,1,,2,misinfo
0,100,779,1,6/28/24 5:02,1,1,,25,9,,1,,1,,7,,,,,4.469,10.637,183.549,2,discussie rond hormonale anticonceptie,5,5,,,,,,,,,0,0,359.648,0,discussie rondom anticonceptie,5,5,5,5,5,5,5,5,5,2,2,2,,,,5,2,2,6,6,2,2,2,5,5,5,1,1,1,,,,,,,5,5,6,6,3,6,4,5,8,1,5,1,1,,,,,1,,,,,,,,,,,,,,,,3,,2,satire
0,100,888,1,6/28/24 5:02,1,1,,28,6,,1,,1,,7,,,,,0,0,176.194,0,Wat de nadelen zijn van de pil,7,7,0,0,361.274,0,,,,,,,,,Snelkokende pasta,7,7,7,7,7,7,7,4,4,,,,1,4,2,7,2,7,6,6,7,7,4,1,7,1,1,4,1,7,7,7,,,,,,,5,5,5,5,1,8,4,6,5,1,,,1,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,3854,1,6/28/24 5:06,1,1,,33,4,,1,,1,,7,0,0,212.783,0,,,,,"Make up, een dansje en iemand die kruiden in potjes stopte met een labelmaker voor estetics",4,5,0,0,378.651,0,,,,,,,,,Snelkokend pasta,6,5,5,7,5,4,5,1,1,,,,3,7,3,5,1,4,7,7,4,4,4,4,4,5,1,1,1,5,5,5,,,,,,,7,2,6,5,4,6,3,4,3,1,1,,,,,,,,,,,,,,,,,,,,3,,2,control
0,100,1042,1,6/28/24 5:08,1,1,,28,8,,1,,1,,7,2.033,231.391,232.867,5,,,,,"Opruimen, dansen, opmaken",2,2,3.119,353.963,358.058,13,,,,,,,,,Vlugkokende spaghetti,6,6,7,6,6,6,6,2,2,,,,4,4,6,4,4,3,7,7,6,6,6,6,4,6,6,6,6,7,7,6,,,,,,,7,3,7,3,5,1,1,7,1,1,,,,,,,,,,,,,,,1,,,,,,3,,2,control
0,100,843,1,6/28/24 5:12,1,1,,23,6,,1,,1,,7,,,,,151.332,151.332,177.082,1,Hormonale anticonceptie ,4,5,,,,,,,,,304.488,304.488,359.708,1,Fabels over anticonceptie ,6,7,6,5,5,4,6,3,5,5,3,4,,,,2,2,2,6,6,4,4,4,5,5,5,2,2,2,,,,,,,5,4,4,6,3,6,4,4,6,1,3,1,1,,1,,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,1374,1,6/28/24 5:15,1,1,,35,10,,1,,1,,7,,,,,25.991,112.852,175.257,2,over alternatieven voor de pil,1,1,,,,,,,,,46.116,278.031,791.178,6,verschillende vormen van conceptie,6,5,6,6,6,6,6,1,5,1,2,4,,,,1,1,1,7,1,1,1,1,7,7,7,1,1,1,,,,,,,4,6,6,6,5,5,2,4,1,1,4,1,1,,1,,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,961,1,6/28/24 5:16,1,1,,29,5,,1,,1,,7,0,0,196.84,0,,,,,"concert, muziek, dansen, klaarmaken, organizing",1,6,0,0,384.361,0,,,,,,,,,normale spagetti vs. snelkokende spagetti,7,7,7,7,7,4,6,1,1,,,,1,4,1,4,4,4,4,6,1,1,1,1,1,1,1,1,1,7,7,7,,,,,,,2,2,4,4,2,1,4,4,2,7,1,,,,,,,,,,,,,,,,,,,,1,,2,control
0,100,835,1,6/28/24 5:18,1,1,,34,5,,1,,1,,7,,,,,43.521,43.521,177.301,1,De pil,3,6,222.714,222.714,384.259,1,,,,,,,,,Spaghetti ,7,6,6,7,6,4,6,5,4,,,,5,7,5,5,4,6,7,6,5,5,5,4,7,4,3,6,3,6,7,6,,,,,,,5,4,6,6,5,1,3,6,4,6,,1,1,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,833,1,6/28/24 5:23,1,1,,18,4,,1,,1,,7,,,,,0,0,175.303,0,Over de hormonale anticonceptie en dat dit voor onvruchtbaarheid zorgt. Ook dat natuurlijke anticonceptie betrouwbaarder js dan de pil.,5,6,344.3,344.3,359.063,1,,,,,,,,,Snelkook spaggeti vs normale spaggeti,6,6,7,6,5,5,7,1,1,,,,3,6,5,1,1,1,7,7,1,1,1,5,5,5,3,4,4,7,5,5,,,,,,,6,4,6,1,6,5,3,6,1,4,,1,1,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,1996,1,6/28/24 5:23,1,1,,33,5,,1,,1,,7,,,,,22.537,36.841,181.801,2,Anticonceptie,1,4,134.684,155.856,1028.906,12,,,,,,,,,Vlugkookpasta,6,5,5,5,6,4,5,1,2,,,,3,4,4,2,5,4,6,6,7,7,7,7,7,6,7,7,7,2,3,2,,,,,,,4,1,4,3,2,1,1,7,2,1,1,,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,5042,1,6/28/24 5:25,1,1,,22,3,,1,,1,,7,,,,,0,0,273.274,0,over dat de pil ervoor kan zorgen dat je minder goed zwanger kan raken,1,2,,,,,,,,,0,0,413.1,0,dat de pil niet schadelijk is en dat natuurlijke anticonceptie niet goed werkt,5,5,5,6,4,5,5,1,3,2,4,3,,,,2,2,2,6,4,4,4,4,4,4,4,4,4,4,,,,,,,6,6,5,6,4,5,4,4,1,3,2,3,2,1,,,,,,,,,,,,,,,,,,,,1,,2,satire
0,100,3817,1,6/28/24 5:29,1,1,,35,9,,1,,1,,7,,,,,43.501,142.842,181.059,3,Hormonale anticonceptie,1,5,,,,,0,0,353.729,0,,,,,Anticonceptie methoden,2,3,4,7,2,1,4,1,3,,,,1,2,2,4,6,6,7,4,7,7,7,1,1,1,7,7,7,,,,3,3,3,,,,6,5,6,6,5,1,2,4,5,1,,,,,,,,,,,,,,,,,,,1,,3,,2,regular
0,100,3386,1,6/28/24 5:33,1,1,,36,6,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,853,1,6/28/24 5:34,1,1,,23,3,,1,,1,,7,,,,,0,0,179.219,0,nadelen van hormonale anticonceptie,4,4,,,,,0,0,355.145,0,,,,,dat hormonale anticonceptie toch wel veilig is,3,2,2,7,4,1,6,5,4,,,,1,4,1,6,3,6,5,3,6,6,6,2,2,2,5,5,5,,,,5,5,5,,,,5,2,3,5,1,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,41,1,6/28/24 5:34,1,1,,29,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,676,1,6/28/24 5:39,1,1,,22,5,,1,,1,,7,,,,,0,0,175.136,0,Over de anticonceptiepil ,4,5,,,,,0,0,353.229,0,,,,,Over vruchtbaarheid,5,3,3,4,4,5,5,4,3,,,,3,4,4,4,5,3,5,2,4,4,4,5,5,5,5,5,5,,,,3,4,3,,,,4,6,3,4,5,8,4,2,3,4,,1,,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,41,1,6/28/24 5:39,1,1,,32,8,,1,,2,Russisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,2291,1,6/28/24 5:39,1,1,,23,5,,1,,1,,7,,,,,0,0,1398.64,0,SOCIAL MEDIA,6,7,,,,,0,0,504.863,0,,,,,h,7,7,7,7,7,7,7,6,7,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,,,,7,7,7,,,,7,7,7,7,7,8,4,7,6,7,,,1,,1,,,,,,,,,,,,,,,,3,,1,regular
0,100,800,1,6/28/24 5:44,1,1,,34,6,,1,,1,,7,,,,,0,0,182.518,0,De pil is schadelijk,4,5,,,,,,,,,0,0,360.38,0,Pil is niet schadelijk. Influencers geven onjuiste informatie,5,5,6,6,5,6,5,6,5,6,5,7,,,,6,6,6,7,7,6,5,6,5,6,6,6,6,6,,,,,,,6,6,5,6,6,6,7,6,7,5,6,6,6,1,,,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,818,1,6/28/24 5:49,1,1,,21,3,,1,,1,,7,,,,,39.081,59.069,184.51,2,Over de pil en hoe gevaarlijk dat kan zijn voor vouwen en over natuurlijke anticonceptie ,2,5,278.451,353.747,357.826,3,,,,,,,,,Vlugkokende spaghetti en het verschil met gewone spaghetti,5,4,4,5,5,1,4,2,2,,,,3,2,2,2,1,5,4,5,5,5,4,3,3,3,4,4,3,1,4,3,,,,,,,4,3,4,3,3,1,3,5,2,3,1,,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,806,1,6/28/24 5:51,1,1,,32,2,,1,,1,,7,,,,,0,0,179.27,0,Anticonceptiepil ,7,6,,,,,0,0,360.628,0,,,,,Een app die je vruchtbare bij houd,6,4,7,4,4,4,7,4,5,,,,1,5,5,4,4,2,4,5,5,6,5,3,4,5,3,4,4,,,,5,5,4,,,,5,6,5,4,3,6,5,4,3,5,1,,,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,997,1,6/28/24 5:55,1,1,,31,6,,1,,1,,7,,,,,187.803,187.803,188.012,1,Anticonceptie ,1,5,,,,,,,,,0,0,609.705,0,Seksuele voorlichting,6,5,7,7,4,6,6,1,1,5,6,1,,,,5,5,6,6,4,7,6,7,2,2,4,7,7,7,,,,,,,6,5,7,7,3,4,4,3,4,1,1,2,1,,,,,1,,,,,,,,,,,,,,,,3,,2,satire
0,100,36,1,6/28/24 5:56,1,1,,40,9,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1008,1,6/28/24 5:59,1,1,,28,3,,1,,1,,7,,,,,46.047,46.047,180.886,1,natuurlijke anticonceptie en schijnbaar schadelijke 'gewone' anticonceptie ,1,2,,,,,0,0,356.171,0,,,,,onderzoek of de pil echt schadelijk is,7,6,6,5,6,1,6,1,4,,,,1,1,1,2,2,2,6,7,4,3,4,5,4,5,2,1,1,,,,7,7,7,,,,7,3,6,4,4,1,4,3,2,3,,,,,,,,,,,,,,,,,,1,,geen,1,,2,regular
0,100,821,1,6/28/24 5:59,1,1,,25,6,,1,,1,,7,200.064,200.064,201.582,1,,,,,Kruiden,5,4,360.799,360.799,362.271,1,,,,,,,,,Spagetti,7,7,6,4,6,6,7,4,2,,,,5,4,3,2,3,5,6,3,5,6,6,5,4,5,4,5,4,5,5,6,,,,,,,6,3,5,3,4,6,3,4,2,4,,,,,1,,,,,,,,,,,,,,,,3,,2,control
0,100,1298,1,6/28/24 6:02,1,1,,31,6,,1,,1,,7,,,,,23.655,141.591,174.646,4,"Anticonceptie, nadelen van de pil zoals vitamines niet opnemen, kankerverwekkendheid van de pil, alternatieven zoals natuurlijke anticonceptie of koperspiraal",1,4,0,0,359.296,0,,,,,,,,,"Verschil tussen vlugkokende spaghetti (wat eigenlijk geen spaghetti is, omdat het een holle kern heeft) en normale spaghetti. De eerste is 2 minuten sneller klaar, maar smaakt melig en zit geen bite aan. De echte spaghetti heeft een bite en smaakt beter.",7,6,7,6,6,5,6,1,2,,,,2,3,2,2,2,6,6,6,1,2,3,3,2,4,3,3,3,6,5,6,,,,,,,7,3,6,5,3,7,3,5,4,1,1,,,,,,,,,,,,,,,,,1,,"Niet seksueel actief, als ik dat wel zou zijn zou ik een condoom gebruiken + koperspiraal overwegeb",1,,2,misinfo
0,100,1312,1,6/28/24 6:08,1,1,,25,6,,1,,1,,7,,,,,45.763,178.67,179.872,3,"Over de pil, hormonale anti conceptie en de negatieve bijwerkingen",2,5,351.435,352.933,356.845,2,,,,,,,,,Snelkokende pasta ,5,5,5,5,4,5,6,4,5,,,,4,5,4,4,4,6,4,6,4,5,5,2,3,2,4,4,5,4,3,2,,,,,,,5,4,5,5,5,8,4,4,4,1,,,,,1,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,1504,1,6/28/24 6:16,1,1,,32,9,,1,,1,,7,,,,,0,0,284.825,0,Hacks,5,4,,,,,,,,,0,0,396.138,0,klimaat,4,3,5,5,5,3,4,6,4,4,4,5,,,,4,5,4,5,3,5,3,5,5,4,5,5,4,5,,,,,,,4,5,3,4,3,3,5,5,5,4,6,5,5,,1,,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,45,1,6/28/24 6:23,1,1,,25,5,,1,,1,,3030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,692,1,6/28/24 6:24,1,1,,23,5,,1,,1,,7,,,,,174.164,174.164,174.503,1,schadelijke effecten van anticonceptie,5,5,,,,,351.825,352.384,352.725,2,,,,,natuurlijke anticonceptie,6,4,4,4,4,3,3,5,4,,,,4,4,4,4,5,5,4,5,6,6,6,6,7,7,6,5,7,,,,4,5,5,,,,4,4,4,2,1,4,4,5,5,5,,,,1,,,,,,,,,,,,,,,,,3,,2,regular
0,100,846,1,6/28/24 6:29,1,1,,23,6,,1,,1,,7,,,,,0,0,178.978,0,pil gebruik en anticonceptie,4,2,,,,,,,,,0,0,360.852,0,anticonceptie en nepnieuws,7,6,7,3,6,5,6,6,6,2,2,3,,,,3,2,4,6,6,4,4,4,4,4,4,2,2,2,,,,,,,6,5,6,7,6,6,1,6,1,1,3,2,1,,1,,,,,,,,,,,,,,,,,,,1,,2,satire
0,100,910,1,6/28/24 6:31,1,1,,31,6,,1,,1,,7,,,,,13.41,141.813,179.251,3,Hormonale anticonceptie,1,5,50.032,364.387,371.27,2,,,,,,,,,Misleiding op verpakki g,7,5,6,7,7,4,7,1,1,,,,1,2,7,3,3,6,2,3,1,1,1,1,1,1,1,1,1,7,7,7,,,,,,,3,1,4,1,3,8,1,2,1,6,1,,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,900,1,6/28/24 6:31,1,1,,28,5,,1,,1,,7,,,,,177.833,177.833,178.384,1,Over anti conceptie,7,7,,,,,,,,,18.94,18.94,368.465,1,Anticonceptie afgeraden door influencers,7,4,5,7,7,7,7,7,7,2,3,7,,,,6,3,6,7,4,5,5,5,5,5,5,6,6,6,,,,,,,7,7,7,4,3,3,7,3,7,5,5,4,1,,1,,,,,,,,,,,,,,,,,,,1,,2,satire
0,100,885,1,6/28/24 6:47,1,1,,32,9,,1,,1,,7,,,,,0,0,175.992,0,De pil en hormonen ,2,2,,,,,0,0,357.156,0,,,,,Pil ,6,7,7,6,6,4,7,4,5,,,,2,2,2,2,2,2,2,6,3,2,1,5,5,5,3,2,2,,,,7,7,6,,,,6,6,6,4,5,8,4,5,3,1,,1,,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,864,1,6/28/24 6:53,1,1,,29,10,,1,,1,,7,,,,,4.41,9.091,178.743,3,Zwangerschap en hormonale anticonceptie,1,4,,,,,,,,,0,0,359.521,0,Uitleg over de trend natuurlijke conceptie,7,7,7,7,7,6,7,1,5,1,7,7,,,,2,1,2,1,6,2,2,2,6,6,6,4,4,4,,,,,,,7,7,7,7,4,6,3,5,1,1,3,1,1,,,,,,,,,,,,,,,,,,,1,,3,,2,satire
0,100,4123,1,6/28/24 6:59,1,1,,29,6,,1,,1,,7,,,,,138.992,138.992,182.683,1,Anticonceptie pil,1,6,,,,,10.704,10.704,2880.837,1,,,,,Onwaarheden over anticonceptie,7,6,6,7,5,3,6,5,6,,,,2,2,2,1,2,4,5,5,4,3,2,4,6,5,2,4,2,,,,6,6,6,,,,6,4,5,3,4,6,2,5,1,1,,1,1,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,887,1,6/28/24 7:07,1,1,,29,5,,1,,1,,7,,,,,0,0,184.293,0,Anticonceptie,1,5,0,0,360.7,0,,,,,,,,,Snel kook spaghetti,7,6,6,7,6,3,5,2,2,,,,2,2,6,6,5,6,4,2,5,6,7,2,2,2,1,1,1,7,6,7,,,,,,,6,5,5,5,5,4,4,5,3,2,1,,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,19,1,6/28/24 7:27,1,2,,32,7,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,759,1,6/28/24 7:29,1,1,,32,7,,1,,1,,7,,,,,0,0,179.256,0,De pil,4,3,,,,,0,0,353.763,0,,,,,Pil,5,5,4,4,5,2,5,4,4,,,,5,5,5,4,5,5,5,5,3,3,3,4,4,4,4,4,4,,,,4,4,4,,,,3,4,5,4,5,1,4,4,4,4,,,1,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,731,1,6/28/24 7:30,1,1,,26,2,,1,,1,,7,,,,,50.609,127.946,175.187,2,Tik tok,7,7,,,,,37.963,344.047,350.832,2,,,,,Ja ,7,7,7,7,7,7,7,7,7,,,,2,1,1,7,1,1,1,1,7,7,7,7,7,7,7,7,7,,,,6,7,7,,,,6,7,7,7,7,1,7,7,7,7,,1,1,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,20,1,7/1/24 6:09,1,1,,33,6,,1,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,21,1,7/1/24 6:09,1,1,,43,5,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,34,1,7/1/24 6:12,1,1,,24,7,,1,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,213,1,7/1/24 6:16,1,1,,35,6,,1,,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,60,1,7/1/24 6:20,1,1,,30,6,,2,Indian,2,Indian ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,106,1,7/1/24 6:23,1,1,,21,11,,1,,2,Somali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,10,1,7/1/24 6:25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,856,1,7/1/24 6:26,1,1,,34,4,,1,,1,,7,,,,,0,0,175.95,0,De pil,1,1,0,0,362.099,0,,,,,,,,,Pasta,5,6,6,6,6,4,5,1,1,,,,3,5,5,1,2,2,6,6,4,1,3,6,6,6,2,2,2,6,6,6,,,,,,,6,4,6,1,5,1,1,3,1,1,,1,,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,766,1,7/1/24 6:27,1,1,,27,6,,1,,1,,7,,,,,0,0,174.085,0,anticonceptie,1,4,,,,,0,0,354.607,0,,,,,anticonceptie,7,7,7,7,6,1,7,3,7,,,,1,1,1,1,1,4,5,5,2,1,1,6,5,6,1,1,1,,,,4,5,3,,,,6,2,5,1,3,8,1,7,1,1,,1,,,,,,,,,,,,,,,,,,,3,,2,regular
0,100,1190,1,7/1/24 6:28,1,1,,34,6,,1,,1,,7,,,,,54.387,119.638,531.646,5,over kanker verwekkende geboorte beperking,1,1,,,,,,,,,19.321,327.946,412.45,23,Natuurlijk anti-conceptie,7,7,7,7,7,6,7,1,5,2,2,1,,,,1,1,2,7,6,1,1,1,6,6,6,1,1,1,,,,,,,7,7,7,7,6,6,2,5,1,1,4,1,1,,1,1,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,838,1,7/1/24 6:32,1,1,,34,6,,1,,1,,7,,,,,0,0,180.527,0,Anticonceptie,1,1,0,0,360.833,0,,,,,,,,,Spagetti,7,6,5,7,5,4,6,5,5,,,,4,3,4,6,5,6,5,4,2,3,4,3,3,3,3,4,4,5,4,5,,,,,,,2,2,4,4,1,7,6,5,5,4,1,,,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,894,1,7/1/24 6:35,1,1,,25,6,,1,,1,,7,100.859,111.746,224.797,5,,,,,"Iris de waard met een make-up routine, meiden die dansen op meghan trainor en iemand die zijn keuken aan het organiseren is met bakjes en kruidenpotjes",6,6,0,0,377.529,0,,,,,,,,,"Snelkook spagetti uit de supermarkt, is eigenlijk niet van goede kwaliteit, en niet echt spagetti. Het is van tarwemeel gemaakt",7,6,6,7,6,6,6,3,2,,,,5,6,5,6,2,5,6,6,2,2,2,3,3,3,2,2,2,6,6,6,,,,,,,5,5,5,5,5,8,6,6,6,5,,,,1,,,,,,,,,,,,,,,,,3,,2,control
0,100,826,1,7/1/24 6:41,1,1,,31,9,,1,,1,,7,0,0,192.121,0,,,,,"van alles, een get with me ready",6,4,0,0,399.384,0,,,,,,,,,pasta,5,7,7,7,3,7,7,5,6,,,,4,4,4,4,5,3,4,3,7,7,7,5,4,5,3,4,4,4,6,5,,,,,,,5,4,3,4,5,3,4,6,4,5,,1,,,,,,,,,,,,,,,,,,,3,,2,control
0,100,1180,1,7/1/24 6:42,1,1,,30,5,,1,,1,,7,,,,,20.404,44.256,290.063,7,Anticonceptie,4,6,,,,,,,,,0,0,358.302,0,Natuurlijke anticonceptie,6,5,5,6,5,5,2,6,6,5,5,6,,,,1,1,6,7,6,3,2,4,5,5,7,3,4,4,,,,,,,4,4,4,7,4,5,3,2,4,1,3,1,1,,1,,,,,,,,,,,,,,,,,,,2,,2,satire
0,100,1329,1,7/1/24 6:45,1,1,,33,6,,1,,1,,7,,,,,0,0,177.203,0,Nadelen van hormonale anticonceptie ,1,3,361.907,361.907,361.966,1,,,,,,,,,Snelkokende pasta en hoe dat verschilt van normale pasta,6,6,5,6,5,5,6,1,2,,,,2,4,5,1,2,5,7,6,2,5,3,6,3,6,1,2,2,2,3,4,,,,,,,7,6,5,3,4,1,6,6,5,1,1,,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,48,1,7/1/24 6:50,1,1,,27,5,,2,Marokkaans,2,Marokkaans ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,35,1,7/1/24 6:52,1,1,,23,7,,1,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
